state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta1,48,-0.02,45,7.5,1.0164581688616094,1.0137729896239727
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta1,48,-0.02,46,7.666666666666666,1.0183305276727228,1.0153411183297838
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta1,48,-0.02,47,7.833333333333333,1.019484789524566,1.0163076930005832
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta1,48,-0.02,48,8.0,1.0198747545473903,1.016634224808289
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,0,0.0,0.9899686678805122,0.9915727947395467
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,1,0.16666666666666666,0.9901594015323164,0.9917330007305806
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,2,0.3333333333333333,0.990724433356142,0.9922075778407184
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,3,0.5,0.9916425070716871,0.9929786181450748
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,4,0.6666666666666666,0.992879026633379,0.9940169850136992
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,5,0.8333333333333333,0.9943872816782784,0.9952833580902473
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,6,1.0,0.9961101197091021,0.9967296559480933
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,7,1.1666666666666665,0.9979820193892404,0.9983007950659729
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,8,1.3333333333333333,0.9999315039718408,0.9999367309627897
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,9,1.5,1.0018838180384446,1.0015747145909233
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,10,1.6666666666666665,1.0037637754002928,1.00315168515638
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,11,1.8333333333333333,1.0054986725846131,1.0046067103982403
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,12,2.0,1.0070211523410686,1.0058833781353456
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,13,2.1666666666666665,1.0082718965819797,1.0069320396744788
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,14,2.333333333333333,1.0092020293729524,1.0077118073868745
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,15,2.5,1.009775118800419,1.0081922159686143
