state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,28,0.7000000000000001,10.011729206405645,10.001061924940885
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,29,0.7250000000000001,10.012965694033264,10.001175517019323
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,30,0.75,10.014122182861426,10.001281740237127
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,31,0.775,10.015191481491328,10.00137993817829
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,32,0.8,10.016166936042834,10.00146950390488
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,33,0.8250000000000001,10.017042472692696,10.001549883736384
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,34,0.8500000000000001,10.017812636601032,10.001620580699788
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,35,0.875,10.018472626949299,10.001681157628253
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,36,0.9,10.01901832783868,10.001731239888391
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,37,0.925,10.019446334826037,10.00177051771856
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,38,0.9500000000000001,10.019753976904859,10.001798748163035
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,39,0.9750000000000001,10.01993933377094,10.001815756589545
nonminimal-a10-beta0__N0040__Aminus_0p02,nonminimal-a10-beta0__N0040__Aplus_0p02,nonminimal-a10-beta0,40,-0.02,40,1.0,10.02000124824642,10.001821437780317
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,0,0.0,9.990000304680738,9.999074720065686
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,1,0.025,9.990031066260002,9.999077555820493
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,2,0.05,9.99012316254166,9.999086045631275
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,3,0.07500000000000001,9.990276029289776,9.999100137243989
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,4,0.1,9.990488729879743,9.999119743924172
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,5,0.125,9.990759960929344,9.999144744988131
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,6,0.15000000000000002,9.991088060138477,9.999174986542124
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,7,0.17500000000000002,9.991471016294051,9.999210282425118
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,8,0.2,9.991906481384314,9.999250415349444
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,9,0.225,9.992391784754883,9.999295138232497
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,10,0.25,9.992923949227091,9.999344175711474
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,11,0.275,9.993499709087715,9.999397225832
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,12,0.30000000000000004,9.994115529848171,9.99945396190049
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,13,0.325,9.994767629660554,9.999514034489014
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,14,0.35000000000000003,9.995452002267642,9.999577073580552
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,15,0.375,9.996164441354454,9.999642690841661
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,16,0.4,9.996900566159717,9.999710482008698
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,17,0.42500000000000004,9.997655848197311,9.99978002937314
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,18,0.45,9.998425638930032,9.999850904350813
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,19,0.47500000000000003,9.999205198231094,9.999922670119375
