state_id,reflection_partner_id,case,mesh,requested_amplitude,measured_amplitude,chi,chi_star_disc,chi_star_continuum,alpha_n0,beta_n0,theory_c2,point_c2,delta_chi,delta_chi_over_amplitude_squared,solver_success,function_evaluations,system_residual_max,full_stationary_residual_max,elliptic_residual_max,amplitude_error,mass_constraint_error,u_min,v_min,sensitivity_denominator_min
nonminimal-beta3__N0040__Aminus_0p005,nonminimal-beta3__N0040__Aplus_0p005,nonminimal-beta3,40,-0.005,-0.004999999999999994,95.72675973118427,95.7272426962711,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.318603473266194,-0.00048296508683165484,-19.318603473266194,True,96,3.9124259387790516e-13,3.9124259387790516e-13,6.508127370352668e-13,6.071532165918825e-18,,0.994995379005878,0.9995276578443933,1.9995276578443932
nonminimal-beta3__N0040__Aminus_0p0025,nonminimal-beta3__N0040__Aplus_0p0025,nonminimal-beta3,40,-0.0025,-0.002499999999999987,95.72712195514053,95.7272426962711,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.318580891649617,-0.00012074113057281011,-19.318580891649617,True,50,4.39648317751562e-13,4.39648317751562e-13,6.342704139683519e-13,1.3010426069826053e-17,,0.9974988459321165,0.9997668612297955,1.9997668612297956
nonminimal-beta3__N0040__Aplus_0p0025,nonminimal-beta3__N0040__Aminus_0p0025,nonminimal-beta3,40,0.0025,0.0025000000000000144,95.72712195508497,95.7272426962711,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.318589781960327,-0.00012074118613725204,-19.318589781960327,True,47,5.553335569175033e-13,5.553335569175033e-13,5.95967719618784e-13,1.431146867680866e-17,,0.9974988459321171,0.999766861229797,1.999766861229797
nonminimal-beta3__N0040__Aplus_0p005,nonminimal-beta3__N0040__Aminus_0p005,nonminimal-beta3,40,0.005,0.005000000000000019,95.72675973115476,95.7272426962711,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.318604653904003,-0.0004829651163476001,-19.318604653904003,True,94,4.1255887595070817e-13,4.1255887595070817e-13,6.479261571712414e-13,1.9081958235744878e-17,,0.9949953790058804,0.999527657844396,1.999527657844396
nonminimal-beta3__N0040__Aplus_0p01,nonminimal-beta3__N0040__Aminus_0p01,nonminimal-beta3,40,0.01,0.010000000000000009,95.7253108239106,95.7272426962711,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.318723605010746,-0.0019318723605010746,-19.318723605010746,True,143,3.8835601401387976e-13,3.8835601401387976e-13,7.411848912397545e-13,8.673617379884035e-18,,0.9899814778441974,0.9990310550704219,1.999031055070422
nonminimal-beta3__N0040__Aplus_0p02,nonminimal-beta3__N0040__Aminus_0p02,nonminimal-beta3,40,0.02,0.01999999999999999,95.71951501090632,95.7272426962711,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.3192134119613,-0.00772768536478452,-19.3192134119613,True,48,6.352696146905146e-13,6.352696146905146e-13,7.824851877558103e-13,-1.0408340855860843e-17,,0.9799256002227453,0.9979650357456357,1.9979650357456356
nonminimal-beta3__N0080__Aminus_0p02,nonminimal-beta3__N0080__Aplus_0p02,nonminimal-beta3,80,-0.02,-0.02,95.74953045714275,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.580341666163292,-0.007832136666465317,-19.580341666163292,True,88,2.2426505097428162e-12,2.2426505097428162e-12,3.2520652837320085e-12,0.0,,0.979923320943779,0.9979635065967183,1.9979635065967183
nonminimal-beta3__N0080__Aminus_0p01,nonminimal-beta3__N0080__Aplus_0p01,nonminimal-beta3,80,-0.01,-0.009999999999999992,95.75540461686019,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.579769490292165,-0.0019579769490292165,-19.579769490292165,True,262,2.0616841567289157e-12,2.0616841567289157e-12,4.177547197059539e-12,8.673617379884035e-18,,0.9899809080890862,0.9990308341492482,1.9990308341492482
nonminimal-beta3__N0080__Aminus_0p005,nonminimal-beta3__N0080__Aplus_0p005,nonminimal-beta3,80,-0.005,-0.005000000000000002,95.75687310277256,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.579641466407338,-0.0004894910366601835,-19.579641466407338,True,172,1.9542145679452005e-12,1.9542145679452005e-12,2.7876589925313056e-12,-1.734723475976807e-18,,0.9949952365555916,0.999527683168146,1.999527683168146
nonminimal-beta3__N0080__Aminus_0p0025,nonminimal-beta3__N0080__Aplus_0p0025,nonminimal-beta3,80,-0.0025,-0.002499999999999993,95.75724022073506,95.75736259380922,95.76740467785358,0.1135000414562031,-2.232172436126313,-19.666710315587455,-19.579691866056237,-0.00012237307416285148,-19.579691866056237,True,175,1.7914558725351526e-12,1.7914558725351526e-12,2.886801908630332e-12,6.938893903907228e-18,,0.9974988103131484,0.999766907827846,1.999766907827846
