state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,5,0.6625000000000001,0.9928794540951488,0.9940645980501286
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,6,0.795,0.9940570021296806,0.995050755434203
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,7,0.9275,0.9953807756505498,0.9961580760829698
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,8,1.06,0.9968192162948116,0.9973597648681314
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,9,1.1925000000000001,0.9983377369462823,0.9986266086697677
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,10,1.3250000000000002,0.9998994910741089,0.9999276585713377
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,11,1.4575,1.0014662249374102,1.0012309673710074
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,12,1.59,1.0029991974438994,1.0025043667757703
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,13,1.7225000000000001,1.0044601476757438,1.0037162662277692
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,14,1.855,1.0058122854444642,1.0048364531984357
