state_id,reflection_partner_id,case,mesh,requested_amplitude,measured_amplitude,chi,chi_star_disc,chi_star_continuum,alpha_n0,beta_n0,theory_c2,point_c2,delta_chi,delta_chi_over_amplitude_squared,solver_success,function_evaluations,system_residual_max,full_stationary_residual_max,elliptic_residual_max,amplitude_error,mass_constraint_error,u_min,v_min,sensitivity_denominator_min
xover-m05-g2-L5p3-n2-beta0__N0080__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0080__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,80,-0.005,-0.005000000000000002,2.0583147608990395,2.0582988129228155,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6379190489624875,1.5947976224062188e-05,0.6379190489624875,True,176,5.229150445984487e-14,5.229150445984487e-14,1.0547118733938987e-13,-1.734723475976807e-18,,0.9950001299328698,0.9958347603178144,1.9958347603178144
xover-m05-g2-L5p3-n2-beta0__N0080__Aminus_0p0025,xover-m05-g2-L5p3-n2-beta0__N0080__Aplus_0p0025,xover-m05-g2-L5p3-n2-beta0,80,-0.0025,-0.0024999999999999922,2.0583027998252144,2.0582988129228155,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6379043838222742,3.986902398889214e-06,0.6379043838222742,True,172,9.126033262418787e-14,9.126033262418787e-14,9.792167077193881e-14,7.806255641895632e-18,,0.9975000359112693,0.9979190588987803,1.9979190588987803
xover-m05-g2-L5p3-n2-beta0__N0080__Aplus_0p0025,xover-m05-g2-L5p3-n2-beta0__N0080__Aminus_0p0025,xover-m05-g2-L5p3-n2-beta0,80,0.0025,0.0025,2.058302799824441,2.0582988129228155,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6379042601167839,3.9869016257298995e-06,0.6379042601167839,True,172,9.037215420448774e-14,9.037215420448774e-14,6.838973831690964e-14,0.0,,0.9975000359112783,0.9979190588987874,1.9979190588987874
xover-m05-g2-L5p3-n2-beta0__N0080__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0__N0080__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0,80,0.005,0.005000000000000009,2.0583147608988144,2.0582988129228155,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6379190399563583,1.594797599890896e-05,0.6379190399563583,True,258,5.5289106626332796e-14,5.5289106626332796e-14,9.170442183403793e-14,8.673617379884035e-18,,0.9950001299328757,0.9958347603178209,1.995834760317821
xover-m05-g2-L5p3-n2-beta0__N0080__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0__N0080__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0,80,0.01,0.010000000000000002,2.0583626107082624,2.0582988129228155,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.637977854469618,6.37977854469618e-05,0.637977854469618,True,88,5.81756864903582e-14,5.81756864903582e-14,9.126033262418787e-14,1.734723475976807e-18,,0.9900004092820521,0.9916561391961448,1.9916561391961447
xover-m05-g2-L5p3-n2-beta0__N0080__Aplus_0p02,xover-m05-g2-L5p3-n2-beta0__N0080__Aminus_0p02,xover-m05-g2-L5p3-n2-beta0,80,0.02,0.019999999999999993,2.0585540982132917,2.0582988129228155,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6382132261906204,0.00025528529047624815,0.6382132261906204,True,88,8.615330671091215e-14,8.615330671091215e-14,9.836575998178887e-14,-6.938893903907228e-18,,0.9800007413678742,0.9832591215505135,1.9832591215505135
xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p02,xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p02,xover-m05-g2-L5p3-n2-beta0,160,-0.02,-0.020000000000000007,2.058689098898768,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6416218605931334,0.00025664874423725337,0.6416218605931334,True,168,3.574918139293004e-13,3.574918139293004e-13,4.829470157119431e-13,-6.938893903907228e-18,,0.9800001346074217,0.9832621007325656,1.9832621007325657
xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,160,-0.01,-0.009999999999999998,2.0584965886019,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6413844736918861,6.413844736918861e-05,0.6413844736918861,True,168,3.5504932327512506e-13,3.5504932327512506e-13,4.688471832992036e-13,1.734723475976807e-18,,0.9900002567162857,0.9916578193363677,1.9916578193363677
xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,160,-0.005,-0.005000000000000001,2.0584484832837773,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6413251698589306,1.6033129246473266e-05,0.6413251698589306,True,335,3.268496584496461e-13,3.268496584496461e-13,5.413447468072263e-13,-8.673617379884035e-19,,0.9950000916779831,0.9958356484749007,1.9958356484749007
xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p0025,xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p0025,xover-m05-g2-L5p3-n2-beta0,160,-0.0025,-0.002500000000000004,2.0584364583445343,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6413104005531522,4.0081900034572016e-06,0.6413104005531522,True,334,2.731148640577885e-13,2.731148640577885e-13,4.3365311341858614e-13,-3.903127820947816e-18,,0.9975000263329723,0.9979195150575557,1.9979195150575557
xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p0025,xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p0025,xover-m05-g2-L5p3-n2-beta0,160,0.0025,0.002500000000000002,2.0584364583442505,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6413103551494714,4.0081897196841965e-06,0.6413103551494714,True,169,3.2462921240039577e-13,3.2462921240039577e-13,3.9168668308775523e-13,1.734723475976807e-18,,0.9975000263330018,0.9979195150575945,1.9979195150575944
xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0,160,0.005,0.004999999999999998,2.0584484832837826,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.6413251700720934,1.6033129251802336e-05,0.6413251700720934,True,336,2.7977620220553945e-13,2.7977620220553945e-13,4.591882429849647e-13,-1.734723475976807e-18,,0.9950000916780104,0.9958356484749362,1.9958356484749362
xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0,160,0.01,0.009999999999999995,2.0584965886018924,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.641384473616391,6.41384473616391e-05,0.641384473616391,True,168,3.3728575488112256e-13,3.3728575488112256e-13,5.184741524999481e-13,-5.204170427930421e-18,,0.9900002567163095,0.9916578193363896,1.9916578193363896
xover-m05-g2-L5p3-n2-beta0__N0160__Aplus_0p02,xover-m05-g2-L5p3-n2-beta0__N0160__Aminus_0p02,xover-m05-g2-L5p3-n2-beta0,160,0.02,0.02,2.058689098898771,2.058432450154531,2.058477028569631,1.1685464601382496,0.7507217437945042,0.6424406469090558,0.641621860600905,0.000256648744240362,0.641621860600905,True,169,3.7836400679225335e-13,3.7836400679225335e-13,4.2810199829546036e-13,0.0,,0.9800001346074461,0.9832621007325908,1.9832621007325908
