state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,13,2.1666666666666665,1.0164057413647896,1.0137526380459525
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,14,2.333333333333333,1.0182348508100492,1.0153072517074735
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,15,2.5,1.01936017850119,1.0162647831551976
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,16,2.6666666666666665,1.0197399769607596,1.0165881370929555
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,17,2.833333333333333,1.0193601785011814,1.016264783155186
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,18,3.0,1.0182348508100318,1.0153072517074506
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,19,3.1666666666666665,1.0164057413647636,1.0137526380459185
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,20,3.333333333333333,1.0139409137249373,1.011661135689016
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,21,3.5,1.0109324874041012,1.0091136599755481
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,22,3.6666666666666665,1.0074935087077814,1.006208661092261
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,23,3.833333333333333,1.0037540053217342,1.0030582591813053
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,24,4.0,0.999856312691741,0.9997838616031796
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,25,4.166666666666666,0.9959498027870636,0.9965114422354331
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,26,4.333333333333333,0.9921851908547946,0.9933666737722374
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,27,4.5,0.9887086371288177,0.9904701058873938
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,28,4.666666666666666,0.9856558919918904,0.9879325751346131
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,29,4.833333333333333,0.983146749814882,0.985851017651729
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,30,5.0,0.9812800756701575,0.984304834779405
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,31,5.166666666666666,0.980129649762989,0.983352936570197
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,32,5.333333333333333,0.9797410383076419,0.9830315607561465
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,33,5.5,0.9801296497629973,0.9833529365702074
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,34,5.666666666666666,0.9812800756701742,0.9843048347794258
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,35,5.833333333333333,0.9831467498149066,0.9858510176517595
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,36,6.0,0.9856558919919226,0.9879325751346529
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,37,6.166666666666666,0.9887086371288568,0.9904701058874423
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,38,6.333333333333333,0.99218519085484,0.9933666737722938
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,39,6.5,0.9959498027871144,0.9965114422354961
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,40,6.666666666666666,0.9998563126917964,0.9997838616032483
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,41,6.833333333333333,1.0037540053217933,1.0030582591813786
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,42,7.0,1.0074935087078432,1.0062086610923375
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,43,7.166666666666666,1.0109324874041647,1.0091136599756267
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,44,7.333333333333333,1.0139409137250013,1.0116611356890952
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,45,7.5,1.016405741364827,1.0137526380459967
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,46,7.666666666666666,1.0182348508100936,1.0153072517075263
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,47,7.833333333333333,1.0193601785012403,1.016264783155258
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p02,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p02,hm-m05-g2-L8-n3-beta2,48,-0.02,48,8.0,1.0197399769608149,1.016588137093022
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,0,0.0,0.9899351803483888,0.9915618046940864
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,1,0.16666666666666666,0.9901284196982375,0.9917227789080126
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,2,0.3333333333333333,0.9907005894628138,0.9921995445501023
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,3,0.5,0.9916293528354795,0.9929738625974179
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,4,0.6666666666666666,0.9928784942757652,0.9940160997889695
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,5,0.8333333333333333,0.9943993888255345,0.9952863479636783
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,6,1.0,0.9961329634138855,0.9967359351235837
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,7,1.1666666666666665,0.9980120613109789,0.9983092737924851
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,8,1.3333333333333333,0.9999641048368191,0.9999459791077834
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,9,1.5,1.0019139414353668,1.001583177982684
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,10,1.6666666666666665,1.0037867545932966,1.003157922189255
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,11,1.8333333333333333,1.0055109235652961,1.0046096128817235
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,12,2.0,1.0070207236814672,1.0058823423373193
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,13,2.1666666666666665,1.0082587709558861,1.0069270608043979
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,14,2.333333333333333,1.00917812935856,1.0077034823713351
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,15,2.5,1.009744015030332,1.0081816535381525
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,16,2.6666666666666665,1.0099350477206184,1.008343121306319
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,17,2.833333333333333,1.0097440150303294,1.0081816535381487
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,18,3.0,1.0091781293585544,1.0077034823713276
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,19,3.1666666666666665,1.008258770955878,1.006927060804387
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,20,3.333333333333333,1.0070207236814566,1.0058823423373053
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,21,3.5,1.0055109235652828,1.0046096128817061
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,22,3.6666666666666665,1.0037867545932808,1.003157922189235
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,23,3.833333333333333,1.001913941435349,1.0015831779826616
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,24,4.0,0.9999641048367993,0.9999459791077587
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,25,4.166666666666666,0.9980120613109575,0.9983092737924585
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,26,4.333333333333333,0.996132963413863,0.9967359351235554
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,27,4.5,0.9943993888255112,0.9952863479636488
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,28,4.666666666666666,0.9928784942757414,0.9940160997889392
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,29,4.833333333333333,0.9916293528354554,0.9929738625973872
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,30,5.0,0.9907005894627899,0.9921995445500718
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,31,5.166666666666666,0.9901284196982141,0.9917227789079827
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,32,5.333333333333333,0.9899351803483661,0.9915618046940575
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,33,5.5,0.990128419698216,0.9917227789079852
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,34,5.666666666666666,0.9907005894627938,0.9921995445500765
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,35,5.833333333333333,0.9916293528354612,0.9929738625973944
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,36,6.0,0.9928784942757489,0.9940160997889487
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,37,6.166666666666666,0.9943993888255203,0.9952863479636603
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,38,6.333333333333333,0.9961329634138737,0.9967359351235688
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,39,6.5,0.9980120613109696,0.9983092737924733
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,40,6.666666666666666,0.9999641048368125,0.9999459791077746
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,41,6.833333333333333,1.001913941435363,1.0015831779826785
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,42,7.0,1.0037867545932955,1.0031579221892526
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,43,7.166666666666666,1.0055109235652977,1.0046096128817241
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,44,7.333333333333333,1.0070207236814714,1.0058823423373229
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,45,7.5,1.0082587709558926,1.0069270608044039
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,46,7.666666666666666,1.0091781293585687,1.0077034823713436
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,47,7.833333333333333,1.0097440150303427,1.008181653538163
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta2,48,-0.01,48,8.0,1.0099350477206306,1.0083431213063316
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,0,0.0,0.9949837859923077,0.995792597350724
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,1,0.16666666666666666,0.9950801341324638,0.9958731510029898
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,2,0.3333333333333333,0.9953654449618684,0.9961117234790863
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,3,0.5,0.9958286658263992,0.9964991669122646
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,4,0.6666666666666666,0.9964518629942298,0.997020622435184
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,5,0.8333333333333333,0.9972109307311717,0.9976560864906174
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,6,1.0,0.9980765412787392,0.9983811740494087
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,7,1.1666666666666665,0.9990152957132098,0.9991680502692689
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,8,1.3333333333333333,0.9999910278756113,0.9999864956335821
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,9,1.5,1.0009662081431692,1.0008050643257247
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,10,1.6666666666666665,1.001903390917724,1.0015922917534568
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,11,1.8333333333333333,1.002766649320038,1.0023179049317725
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,12,2.0,1.003522942527941,1.0029539889974004
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,13,2.1666666666666665,1.004143365183471,1.00347606453018
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,14,2.333333333333333,1.0046042339431571,1.0038640335820759
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,15,2.5,1.0048879731530547,1.0041029572652374
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,16,2.6666666666666665,1.0049837694151047,1.0041836342449981
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,17,2.833333333333333,1.0048879731530542,1.0041029572652367
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,18,3.0,1.0046042339431565,1.0038640335820748
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,19,3.1666666666666665,1.00414336518347,1.0034760645301781
hm-m05-g2-L8-n3-beta2__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta2__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta2,48,-0.005,20,3.333333333333333,1.0035229425279397,1.002953988997398
