state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,28,3.71,1.005920370772515,1.0049014704027424
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,29,3.8425000000000002,1.0028581845854523,1.0023540406757552
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,30,3.975,0.999725884604101,0.999747437648272
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,31,4.1075,0.9966008597732774,0.9971460241306765
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,32,4.24,0.9935597868501889,0.9946136549628153
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,33,4.3725000000000005,0.9906767695995014,0.9922121255900285
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,34,4.505,0.988021590733753,0.9899997062392323
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,35,4.6375,0.985658112027329,0.9880297921155317
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,36,4.7700000000000005,0.983642850345595,0.9863496944304155
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,37,4.9025,0.9820237501171879,0.9849995916993052
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,38,5.035,0.9808391664817706,0.9840116558997409
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,39,5.1675,0.9801170682500917,0.9834093639425193
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p02,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p02,hm-m05-g2-L5p3-n2-beta1,40,-0.02,40,5.3,0.9798744660220544,0.9832070015426528
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,0,0.0,0.9899686243993956,0.9916391692683658
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,1,0.1325,0.9900908327996124,0.9917410068594676
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,2,0.265,0.9904545152634233,0.9920440592593868
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,3,0.3975,0.9910509095558758,0.992541001347321
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,4,0.53,0.9918656308765365,0.9932198103146826
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,5,0.6625000000000001,0.9928789967307188,0.9940640409514632
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,6,0.795,0.9940664745942154,0.9950532043800946
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,7,0.9275,0.9953992449508606,0.9961632434408912
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,8,1.06,0.9968448698407519,0.9973670958437965
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,9,1.1925000000000001,0.9983680544699046,0.9986353340610552
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,10,1.3250000000000002,0.9999314867607345,0.9999368687927327
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,11,1.4575,1.0014967370682089,1.0012397007658562
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,12,1.59,1.0030251977843325,1.0025117037253481
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,13,1.7225000000000001,1.0044790403639692,1.0037214198544975
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,14,1.855,1.00582216559926,1.0048388476461658
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,15,1.9875,1.0070211219152347,1.005836201552263
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,16,2.12,1.0080459662019978,1.0066886226730287
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,17,2.2525,1.0088710423492124,1.0073748203883295
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,18,2.3850000000000002,1.0094756542670216,1.0078776262236042
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,19,2.5175,1.0098446127657121,1.0081844433828242
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,20,2.6500000000000004,1.009968639162676,1.0082875782218914
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,21,2.7825,1.0098446127657124,1.0081844433828246
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,22,2.915,1.0094756542670225,1.0078776262236053
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,23,3.0475000000000003,1.0088710423492138,1.007374820388331
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,24,3.18,1.0080459662019994,1.0066886226730305
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,25,3.3125,1.0070211219152367,1.0058362015522655
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,26,3.4450000000000003,1.0058221655992623,1.0048388476461687
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,27,3.5775,1.0044790403639718,1.0037214198545004
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,28,3.71,1.0030251977843354,1.0025117037253513
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,29,3.8425000000000002,1.0014967370682117,1.0012397007658593
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,30,3.975,0.9999314867607375,0.9999368687927359
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,31,4.1075,0.9983680544699076,0.9986353340610586
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,32,4.24,0.9968448698407548,0.9973670958438001
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,33,4.3725000000000005,0.9953992449508634,0.9961632434408951
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,34,4.505,0.9940664745942179,0.9950532043800985
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,35,4.6375,0.9928789967307211,0.9940640409514672
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,36,4.7700000000000005,0.9918656308765387,0.9932198103146866
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,37,4.9025,0.9910509095558778,0.992541001347325
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,38,5.035,0.9904545152634251,0.9920440592593907
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,39,5.1675,0.9900908327996141,0.9917410068594713
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p01,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p01,hm-m05-g2-L5p3-n2-beta1,40,-0.01,40,5.3,0.9899686243993973,0.9916391692683697
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,0,0.0,0.9949921570523086,0.9958286202898405
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,1,0.1325,0.9950534882224542,0.995879702197944
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,2,0.265,0.9952359881839223,0.9960317019565972
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,3,0.3975,0.9955352114406412,0.9962809111943285
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,4,0.53,0.9959438652949837,0.9966212470953041
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,5,0.6625000000000001,0.9964519820691626,0.9970443969559856
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,6,0.795,0.9970471552791332,0.9975400162846765
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,7,0.9275,0.9977148348501794,0.9980959762064575
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,8,1.06,0.9984386751087424,0.9986986547934543
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,9,1.1925000000000001,0.9992009279868592,0.9993332658614207
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,10,1.3250000000000002,0.9999828726654939,0.99998421778428
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,11,1.4575,1.0007652718001105,1.0006354940089977
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,12,1.59,1.0015288435606786,1.001271046237671
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,13,1.7225000000000001,1.0022547380262965,1.0018751907170076
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,14,1.855,1.00292500604833,1.0024329977711925
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,15,1.9875,1.0035230485771405,1.0029306646623137
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,16,2.12,1.0040340346689156,1.003355862085833
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,17,2.2525,1.0044452769709893,1.0036980451202788
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,18,2.3850000000000002,1.004746554430738,1.0039487202516681
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,19,2.5175,1.0049303732714012,1.0041016611720948
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,20,2.6500000000000004,1.004992158896285,1.004153067382464
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,21,2.7825,1.0049303732714012,1.0041016611720952
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,22,2.915,1.0047465544307381,1.0039487202516688
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,23,3.0475000000000003,1.0044452769709897,1.00369804512028
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,24,3.18,1.0040340346689163,1.0033558620858343
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,25,3.3125,1.0035230485771411,1.002930664662315
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,26,3.4450000000000003,1.0029250060483308,1.0024329977711939
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,27,3.5775,1.0022547380262972,1.0018751907170087
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,28,3.71,1.0015288435606795,1.001271046237672
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,29,3.8425000000000002,1.0007652718001114,1.0006354940089985
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,30,3.975,0.9999828726654949,0.9999842177842808
hm-m05-g2-L5p3-n2-beta1__N0040__Aminus_0p005,hm-m05-g2-L5p3-n2-beta1__N0040__Aplus_0p005,hm-m05-g2-L5p3-n2-beta1,40,-0.005,31,4.1075,0.9992009279868603,0.9993332658614216
