state_id,reflection_partner_id,case,mesh,requested_amplitude,measured_amplitude,chi,chi_star_disc,chi_star_continuum,alpha_n0,beta_n0,theory_c2,point_c2,delta_chi,delta_chi_over_amplitude_squared,solver_success,function_evaluations,system_residual_max,full_stationary_residual_max,elliptic_residual_max,amplitude_error,mass_constraint_error,u_min,v_min,sensitivity_denominator_min
hm-a10-g1-L5p3-n3-beta0__N0096__Aminus_0p0025,hm-a10-g1-L5p3-n3-beta0__N0096__Aplus_0p0025,hm-a10-g1-L5p3-n3-beta0,96,-0.0025,-0.0025000000000000226,1.7324558465253508,1.7324557473150326,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.01587365090927051,9.921031818294068e-08,0.01587365090927051,True,103,9.663381206337363e-13,9.663381206337363e-13,1.0942358130705543e-12,-2.2551405187698492e-17,,9.99750046457333,9.999398736249939,10.999398736249939
hm-a10-g1-L5p3-n3-beta0__N0096__Aplus_0p0025,hm-a10-g1-L5p3-n3-beta0__N0096__Aminus_0p0025,hm-a10-g1-L5p3-n3-beta0,96,0.0025,0.0024999999999999554,1.732455846525741,1.7324557473150326,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015873713330449846,9.921070831531154e-08,0.015873713330449846,True,103,8.952838470577262e-13,8.952838470577262e-13,1.2825296380469808e-12,-4.466912950640278e-17,,9.997500464573436,9.99939873624998,10.99939873624998
hm-a10-g1-L5p3-n3-beta0__N0096__Aplus_0p005,hm-a10-g1-L5p3-n3-beta0__N0096__Aminus_0p005,hm-a10-g1-L5p3-n3-beta0,96,0.005,0.0050000000000000044,1.7324561441559196,1.7324557473150326,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.01587363548161136,3.96840887040284e-07,0.01587363548161136,True,103,1.0373923942097463e-12,1.0373923942097463e-12,9.769962616701378e-13,4.336808689942018e-18,,9.995001857513863,9.998796963529186,10.998796963529186
hm-a10-g1-L5p3-n3-beta0__N0096__Aplus_0p01,hm-a10-g1-L5p3-n3-beta0__N0096__Aminus_0p01,hm-a10-g1-L5p3-n3-beta0,96,0.01,0.009999999999999922,1.732457334684145,1.7324557473150326,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015873691123768907,1.5873691123768907e-06,0.015873691123768907,True,103,1.0658141036401503e-12,1.0658141036401503e-12,1.2470025012589758e-12,-7.806255641895632e-17,,9.99000742381929,9.9975918910092,10.9975918910092
hm-a10-g1-L5p3-n3-beta0__N0096__Aplus_0p02,hm-a10-g1-L5p3-n3-beta0__N0096__Aminus_0p02,hm-a10-g1-L5p3-n3-beta0,96,0.02,0.019999999999999997,1.732462096854747,1.7324557473150326,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015873849286140995,6.349539714456398e-06,0.015873849286140995,True,205,9.521272659185342e-13,9.521272659185342e-13,1.284305994886381e-12,-3.469446951953614e-18,,9.980029645494067,9.995175636449115,10.995175636449115
hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p02,hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p02,hm-a10-g1-L5p3-n3-beta0,192,-0.02,-0.019999999999999997,1.732461928163307,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015951136603242766,6.380454641297106e-06,0.015951136603242766,True,202,3.865352482534945e-12,3.865352482534945e-12,5.895728349969431e-12,3.469446951953614e-18,,9.980029474050932,9.995177771633134,10.995177771633134
hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p01,hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p01,hm-a10-g1-L5p3-n3-beta0,192,-0.01,-0.009999999999999998,1.7324571428123474,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015951036818062647,1.5951036818062647e-06,0.015951036818062647,True,200,4.050093593832571e-12,4.050093593832571e-12,6.581402089977928e-12,1.734723475976807e-18,,9.990007380894598,9.997592974784892,10.997592974784892
hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p005,hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p005,hm-a10-g1-L5p3-n3-beta0,192,-0.005,-0.0049999999999999515,1.7324559464963807,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.01595150860289607,3.9878771507240174e-07,0.01595150860289607,True,199,4.206412995699793e-12,4.206412995699793e-12,6.9189098894639756e-12,4.85722573273506e-17,,9.995001846775695,9.998797509464818,10.998797509464818
hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p0025,hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p0025,hm-a10-g1-L5p3-n3-beta0,192,-0.0025,-0.002500000000000065,1.7324556474288988,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015955237309128734,9.972023318205459e-08,0.015955237309128734,True,199,4.106937012693379e-12,4.106937012693379e-12,6.5636385215839255e-12,-6.505213034913027e-17,,9.99750046188905,9.999399010230226,10.999399010230226
hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p0025,hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p0025,hm-a10-g1-L5p3-n3-beta0,192,0.0025,0.0024999999999999927,1.7324556473723696,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.01594619263300956,9.966370395630975e-08,0.01594619263300956,True,199,4.305888978706207e-12,4.305888978706207e-12,5.5067062021407764e-12,-7.37257477290143e-18,,9.997500461888894,9.99939901023019,10.99939901023019
hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p005,hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p005,hm-a10-g1-L5p3-n3-beta0,192,0.005,0.005000000000000052,1.73245594646704,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015950334972814062,3.9875837432035155e-07,0.015950334972814062,True,199,4.035882739117369e-12,4.035882739117369e-12,6.103562100179261e-12,5.204170427930421e-17,,9.995001846775532,9.998797509464772,10.998797509464772
hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p01,hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p01,hm-a10-g1-L5p3-n3-beta0,192,0.01,0.00999999999999997,1.7324571427981024,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015950894367566804,1.5950894367566804e-06,0.015950894367566804,True,200,3.652189661806915e-12,3.652189661806915e-12,5.984546191939444e-12,-2.949029909160572e-17,,9.990007380894431,9.997592974784844,10.997592974784844
hm-a10-g1-L5p3-n3-beta0__N0192__Aplus_0p02,hm-a10-g1-L5p3-n3-beta0__N0192__Aminus_0p02,hm-a10-g1-L5p3-n3-beta0,192,0.02,0.019999999999999966,1.732461928156331,1.7324555477086656,1.7324555321844923,7.597429403961728,0.12138172189629055,0.01597668309138816,0.015951119163304384,6.3804476653217534e-06,0.015951119163304384,True,398,4.661160346586257e-12,4.661160346586257e-12,5.979217121421243e-12,-3.469446951953614e-17,,9.980029474050724,9.995177771633083,10.995177771633083
